Date,Symbol,Market,Open,High,Low,Close,Volume,Value
2026-07-24,TVBETETF,REGS,62.32,62.74,61.7,61.82,98669,6133228.98
2026-07-24,UAM,REGS,0.438,0.464,0.41,0.464,4018,1695.248
2026-07-24,UARG,XRS1,1.66,1.66,1.64,1.64,2800,4608.0
2026-07-24,UNISEM,XRS1,0.685,0.685,0.655,0.68,11707,7936.065
2026-07-24,UZC,XRS1,5.6,5.6,5.6,5.6,1,5.6
2026-07-24,UZIN,XRS1,0.905,0.905,0.755,0.755,7105,5396.75
2026-07-24,VISTA36E,EORDB,100.0,100.0,100.0,100.0,2,1053412.04
2026-07-24,VNC,REGS,0.097,0.097,0.094,0.094,108390,10210.9545
2026-07-24,WINE,REGS,20.0,20.0,19.7,19.8,2321,46086.5
2026-07-24,XFOA,XRS1,1.78,1.78,1.78,1.78,96,170.88
2026-07-27,2P,XRS1,1.05,1.05,1.03,1.03,1038,1069.56
2026-07-27,AAG,REGS,4.05,4.1,4.05,4.1,951,3866.3
2026-07-27,ABG29E,EXRB,100.2,100.9,100.2,100.9,396,209574.17
2026-07-27,ABN,XRS1,0.274,0.274,0.274,0.274,32,8.768
2026-07-27,ADS,XRSI,918.0,927.2,918.0,927.2,15,13827.0
2026-07-27,AG,XRS1,1.585,1.59,1.54,1.58,7806,12146.33
2026-07-27,AGR28,XRB,100.99,100.99,100.99,100.99,6,624.85
2026-07-27,ALB,XRS1,3.82,3.82,2.08,2.12,992,2700.4
2026-07-27,ALDANI,XRS1,1.75,1.84,1.75,1.84,830,1452.95
2026-07-27,ALR,REGS,1.41,1.43,1.41,1.415,27475,38918.93
2026-07-27,ALT,REGS,0.0735,0.0735,0.07,0.07,2573,189.112
2026-07-27,ALU,REGS,2.62,2.68,2.62,2.68,15474,41322.56
2026-07-27,ALW,XRS1,25.3,25.3,25.0,25.3,2835,70880.1
2026-07-27,AMAL,XRS1,0.0455,0.0455,0.0455,0.0455,12,0.546
2026-07-27,APP,XRS1,1.32,1.37,1.32,1.37,580,775.6
2026-07-27,AQ,REGS,1.795,1.81,1.785,1.805,147081,264167.93
2026-07-27,ARCU,XRS1,3.84,3.84,3.84,3.84,23,88.32
2026-07-27,ARCV,XRS1,0.149,0.159,0.148,0.159,6705,999.293
2026-07-27,ARJI,XRS1,30.8,42.0,30.8,42.0,5,165.2
2026-07-27,ARM,REGS,0.296,0.296,0.286,0.29,1676,485.028
2026-07-27,ARO,XRS1,1.96,1.96,1.8,1.9,3674,6780.47
2026-07-27,AROBS,REGS,0.738,0.74,0.7,0.712,915563,654284.228
2026-07-27,ARS,REGS,17.8,20.3,17.0,18.8,32209,608609.05
2026-07-27,ASC,XRS1,12.35,12.65,12.25,12.65,5218,64320.6
2026-07-27,ASC27,XRB,100.36,100.48,100.36,100.48,25,2612.01
2026-07-27,ASP,XRS1,0.0195,0.0215,0.0195,0.0215,21025,435.0375
2026-07-27,AST,XRS1,21.0,21.3,20.7,21.3,627,13135.6
2026-07-27,ATB,REGS,2.13,2.165,2.13,2.155,63584,136801.26
2026-07-27,ATPR28,XRB,23.0,23.0,22.9,23.0,120,2933.46
2026-07-27,ATRD,XRS1,45.4,45.4,45.4,45.4,30,1362.0
2026-07-27,AVIO,XRS1,2.56,2.56,2.54,2.54,52,132.12
2026-07-27,BAYN,XRSI,241.0,246.4,240.7,245.0,16,3900.8
2026-07-27,BENTO,XRS1,8.58,8.58,8.42,8.58,3455,29613.72
2026-07-27,BIO,REGS,1.345,1.35,1.325,1.33,56380,75141.53
2026-07-27,BIOW,XRS1,0.071,0.0715,0.07,0.07,51622,3624.5225
2026-07-27,BKAURTL31,RGSP,30.7,30.7,30.3,30.3,386,11699.8
2026-07-27,BKAURTL32,RGSP,2.64,2.68,2.37,2.4,4155,10768.93
2026-07-27,BKAURTS34,RGSP,19.76,19.76,19.76,19.76,500,9880.0
2026-07-27,BKBETETF,REGS,43.465,43.635,43.375,43.635,300,13043.995
2026-07-27,BKDOWTLD6,RGSP,11.57,11.57,11.57,11.57,10,115.7
2026-07-27,BKDOWTLG2,RGSP,5.78,5.8,5.78,5.8,1199,6950.22
2026-07-27,BKDOWTLG5,RGSP,4.02,4.04,4.0,4.0,5713,23002.0
2026-07-27,BKDOWTLG6,RGSP,35.49,36.18,34.44,34.47,8769,308814.1
2026-07-27,BKDOWTLH2,RGSP,32.1,33.0,31.03,31.53,70247,2226303.48
2026-07-27,BKDOWTSG7,RGSP,2.38,2.5,2.3,2.49,37165,91171.85
2026-07-27,BKDOWTSG8,RGSP,14.0,14.11,12.1,14.11,4850,63183.2
2026-07-27,BKDOWTSG9,RGSP,8.83,9.7,7.7,9.69,338586,2834277.33
2026-07-27,BKWTITL11,RGSP,5.25,5.25,5.25,5.25,2,10.5
2026-07-27,BKWTITL14,RGSP,20.27,20.27,20.0,20.0,9,180.27
2026-07-27,BKWTITL25,RGSP,4.42,4.47,4.3,4.41,53594,236652.27
2026-07-27,BKWTITL30,RGSP,18.0,18.09,17.75,18.09,915,16245.45
2026-07-27,BKWTITL32,RGSP,2.29,2.31,2.2,2.2,660,1516.0
2026-07-27,BKWTITS42,RGSP,4.44,4.54,4.39,4.44,27351,122168.38
2026-07-27,BKWTITS43,RGSP,17.81,18.3,17.39,17.88,118679,2127982.77
2026-07-27,BMW,XRSI,305.4,305.4,305.4,305.4,11,3359.4
2026-07-27,BNET,REGS,0.1,0.103,0.1,0.1005,134097,13514.4
2026-07-27,BNET27A,ORDB,98.11,99.85,98.11,99.85,96,9644.4
2026-07-27,BNET28A,ORDB,95.5,96.75,95.5,96.75,153,14657.34
2026-07-27,BONA,XRS1,0.56,0.565,0.53,0.56,2524,1418.02
2026-07-27,BRD,REGS,36.9,37.2,36.55,36.9,74937,2761769.65
2026-07-27,BRK,REGS,0.137,0.14,0.131,0.135,1367365,183611.857
2026-07-27,BRM,REGS,2.1,2.28,2.1,2.2,95,206.66
2026-07-27,BTBETRETF,REGS,12.55,12.664,12.508,12.62,364961,4593659.75
2026-07-27,BUCU,XRS1,1.69,1.72,1.69,1.72,15,25.38
2026-07-27,BUCV,REGS,1.18,1.18,1.18,1.18,5000,5900.0
2026-07-27,BVB,REGS,88.2,98.0,88.2,96.8,25779,2428698.6
2026-07-27,CBC,REGS,25.4,25.4,25.4,25.4,31,787.4
2026-07-27,CBOT,XRS1,28.0,28.0,28.0,28.0,4,112.0
2026-07-27,CC,XRS1,13.5,13.7,13.5,13.7,6801,92437.9
2026-07-27,CCOM,XRS1,0.0885,0.0895,0.0885,0.0895,3174,281.454
2026-07-27,CEPO,XRS1,5.0,6.0,4.2,6.0,6627,34725.2
2026-07-27,CFH,REGS,43.4,43.8,41.55,43.0,32466,1394650.1
2026-07-27,CMF,REGS,4.64,4.7,4.64,4.7,167,777.5
2026-07-27,CMP,REGS,0.718,0.724,0.718,0.72,49000,35304.88
2026-07-27,CMVX,XRS1,70.5,75.0,70.0,75.0,630,44963.5
2026-07-27,CODE,XRS1,1.04,1.04,0.95,1.03,30072,29614.225
2026-07-27,COKJ,XRS1,62.0,62.0,62.0,62.0,35,2170.0
2026-07-27,COMI,REGS,0.0102,0.0106,0.0102,0.0106,15314,158.3284
2026-07-27,COTE,REGS,78.0,79.0,78.0,78.2,1234,96615.8
2026-07-27,CRC,REGS,6.22,6.22,5.74,6.14,421,2457.86
2026-07-27,CRPC,XRS1,0.85,0.85,0.85,0.85,1,0.85
2026-07-27,DAI,XRSI,238.85,238.85,235.0,238.0,43,10226.35
2026-07-27,DBK,XRSI,163.38,163.38,162.2,162.2,105,17036.9
2026-07-27,DIGI,REGS,64.3,66.4,63.0,66.2,37347,2440045.2
2026-07-27,DN,XRS1,3.55,3.6,3.51,3.6,143121,510948.83
2026-07-27,DTE,XRSI,141.25,141.25,141.25,141.25,20,2825.0
2026-07-27,EAI,REGS,16.0,16.0,15.76,15.8,49742,787940.48
2026-07-27,EBADSTL12,RGSP,43.14,43.26,43.14,43.26,132,5708.88
2026-07-27,EBBMWTL12,RGSP,16.81,16.81,16.81,16.81,1000,16810.0
2026-07-27,EBBMWTL13,RGSP,5.4,5.4,5.4,5.4,115,621.0
2026-07-27,EBDAXTL74,RGSP,810.0,810.0,810.0,810.0,7,5670.0
2026-07-27,EBDAXTL87,RGSP,483.4,483.7,483.4,483.5,32,15475.8
2026-07-27,EBEUSDTL26,RGSP,4.48,4.48,4.45,4.45,700,3121.0
2026-07-27,EBFPTL28,RGSP,34.0,34.0,33.61,33.61,19,640.54
2026-07-27,EBH2OTL1,RGSP,12.57,12.57,12.57,12.57,317,3984.69
2026-07-27,EBH2OTL2,RGSP,11.39,11.39,11.27,11.27,850,9603.5
2026-07-27,EBLHATS1,RGSP,1.34,1.34,1.34,1.34,90,120.6
2026-07-27,EBS,REGS,599.5,606.5,599.5,606.0,88,53307.0
2026-07-27,EBSNGTL10,RGSP,1644.44,1644.44,1644.44,1644.44,3,4933.32
2026-07-27,EBSNPTL16,RGSP,11.13,11.13,11.13,11.13,49,545.37
2026-07-27,EBSPTL49,RGSP,135.48,135.48,135.48,135.48,10,1354.8
2026-07-27,EBSPTL50,RGSP,123.14,123.14,123.14,123.14,90,11082.6
2026-07-27,EBVWTL10,RGSP,14.36,14.36,14.1,14.1,450,6397.0
2026-07-27,EBWTITL71,RGSP,232.72,232.72,232.72,232.72,50,11636.0
2026-07-27,EEAI,XRS1,1.39,1.39,1.13,1.13,4,5.3
2026-07-27,EFO,REGS,0.77,0.77,0.725,0.765,11453,8792.76
2026-07-27,EL,REGS,50.5,51.0,49.3,50.6,71300,3590580.55
2026-07-27,ELGS,REGS,0.206,0.206,0.206,0.206,875,180.25
2026-07-27,ELJA,XRS1,70.0,70.0,70.0,70.0,2,140.0
2026-07-27,ELMA,REGS,0.24,0.24,0.24,0.24,500,120.0
2026-07-27,EM,XRS1,43.05,43.05,41.8,42.05,1321,55476.95
2026-07-27,ENP,REGS,0.95,0.95,0.95,0.95,1,0.95
2026-07-27,EOAN,XRSI,101.15,101.15,101.15,101.15,2,202.3
2026-07-27,EPN,XRS1,0.428,0.428,0.428,0.428,1,0.428
2026-07-27,EVER,REGS,3.37,3.4,3.3,3.4,46358,157264.74
2026-07-27,FAMZ,XRS1,13.9,13.9,13.9,13.9,55,764.5
2026-07-27,FERO,XRS1,1.0,1.09,1.0,1.09,1607,1709.9
2026-07-27,FOJE,XRS1,30.4,30.4,29.7,29.7,720,21530.7
2026-07-27,FOSB,XRS1,0.735,0.735,0.695,0.73,1242,872.475
2026-07-27,FP,REGS,0.589,0.618,0.589,0.603,1632352,984326.298
2026-07-27,GIBEFETF,REGS,21.6,21.9,21.55,21.565,3194,69372.315
2026-07-27,GREEN,REGS,12.6,13.9,12.6,13.9,202,2802.6
2026-07-27,GRF,XRS1,1.41,1.44,1.41,1.44,6317,8937.39
2026-07-27,GSH,XRS1,0.34,0.378,0.336,0.336,34680,11787.388
2026-07-27,H2O,REGS,199.2,200.5,199.0,200.0,18767,3750200.6
2026-07-27,HAI,XRS1,0.361,0.362,0.358,0.362,19071,6871.7
2026-07-27,HUNT,XRS1,0.784,0.846,0.77,0.84,275958,223170.284
2026-07-27,IARV,REGS,38.0,39.0,37.5,39.0,6185,236452.6
2026-07-27,ICBETNETF,REGS,164.2,164.42,163.0,163.56,762,124587.68
2026-07-27,ICCROETF,REGS,216.0,216.0,215.5,215.5,65,14020.5
2026-07-27,ICSLOETF,REGS,351.5,351.5,351.5,351.5,142,49913.0
2026-07-27,IMP,REGS,4.21,4.21,4.13,4.17,11158,46493.53
2026-07-27,IMP26E,EORDB,99.7,99.8,99.7,99.8,16,42042.25
2026-07-27,IMP27E,EORDB,101.25,101.25,101.25,101.25,1,549.81
2026-07-27,IMPI26E,EXRB,45.0,45.0,45.0,45.0,8,19144.76
2026-07-27,IMPI27E,EXRB,43.0,43.0,43.0,43.0,3,6865.18
2026-07-27,INFINITY,REGS,4.11,4.11,4.04,4.08,73926,301810.54
2026-07-27,IPRU,XRS1,1.77,1.77,1.77,1.77,5678,10050.06
2026-07-27,ITG,XRS1,6.68,6.68,6.3,6.36,156,990.58
2026-07-27,JTG,XRS1,4.09,4.09,4.0,4.0,265,1070.35
2026-07-27,LHA,XRSI,46.5,47.35,46.47,47.0,638,29764.24
2026-07-27,LIH,XRS1,0.51,0.53,0.51,0.525,1834,957.765
2026-07-27,LIH28,XRB,90.01,90.11,90.0,90.0,75,6776.29
2026-07-27,LION,REGS,4.54,4.63,4.54,4.6,6367,29063.73
2026-07-27,LONG,REGS,2.34,2.39,2.34,2.36,3353,7885.52
2026-07-27,M,REGS,12.04,12.2,11.98,12.16,133525,1623470.9
2026-07-27,MACO,XRS1,24.1,25.0,24.1,25.0,702,17525.0
2026-07-27,MEBY,XRS1,109.0,109.0,109.0,109.0,1,109.0
2026-07-27,MILK,XRS1,5.85,6.2,5.85,6.2,51,315.85
2026-07-27,MINO,XRS1,0.15,0.2,0.112,0.112,722,136.152
2026-07-27,MKR27E,EXRB,102.5,102.5,102.5,102.5,100,54155.78
2026-07-27,MOBG,XRS1,29.8,29.8,29.8,29.8,6,178.8
2026-07-27,MOIB,XRS1,1.27,1.27,1.27,1.27,5000,6350.0
2026-07-27,NC,XRS1,0.77,0.77,0.63,0.68,36020,24337.08
2026-07-27,NEOL,XRS1,0.19,0.25,0.19,0.25,4560,909.94
2026-07-27,NRF,XRS1,2.75,2.98,2.75,2.98,104586,300144.24
2026-07-27,NRF29,XRB,97.9,98.02,97.9,98.0,90,8917.73
2026-07-27,OIL,REGS,0.1185,0.119,0.1175,0.1185,258430,30526.629
2026-07-27,OMAL,XRS1,0.65,0.65,0.65,0.65,290,188.5
2026-07-27,OMRO29E,EXRB,104.0,104.32,104.0,104.32,29,15798.84
2026-07-27,OMRO32,XRB,98.09,100.1,98.09,100.1,220,22856.57
2026-07-27,ONE,REGS,34.3,34.65,33.8,34.4,24611,837674.35
2026-07-27,PBK,REGS,0.1465,0.1475,0.1405,0.144,611160,87293.0655
2026-07-27,PBK27E,EORDB,99.75,99.75,99.75,99.75,10,26723.86
2026-07-27,PBK28E,EORDB,99.0,99.0,98.5,98.5,30,79306.58
2026-07-27,PCTM,XRS1,26.0,26.0,26.0,26.0,15,390.0
2026-07-27,PE,REGS,60.2,60.8,59.6,60.4,36493,2186519.2
2026-07-27,PPLI,XRS1,2.1,2.1,2.1,2.1,361,758.1
2026-07-27,PREB,REGS,1.95,1.96,1.91,1.96,5273,10198.375
2026-07-27,PRSN,XRS1,0.119,0.119,0.119,0.119,5000,595.0
2026-07-27,PTENGETF,REGS,16.96,17.024,16.85,16.99,37224,630410.696
2026-07-27,PTR,REGS,0.676,0.678,0.67,0.678,47820,32314.086
2026-07-27,R2610A,REGT,100.0,100.1498,100.0,100.1498,569,60234.35
2026-07-27,R2610AE,EREGT,99.75,99.8,99.75,99.8,22,11640.68
2026-07-27,R2612A,REGT,100.05,100.1899,100.0,100.1899,3328,347792.35
2026-07-27,R2612AE,EREGT,99.155,99.155,99.15,99.15,55,28866.35
2026-07-27,R2702AE,EREGT,99.83,100.199,99.83,100.1,91,48446.57
2026-07-27,R2703A,REGT,99.5002,99.9999,99.5001,99.9999,1368,140323.45
2026-07-27,R2703AE,EREGT,99.5264,99.5264,99.5207,99.5207,207,109314.63
2026-07-27,R2704A,REGT,99.999,100.07,99.999,100.07,612,62337.84
2026-07-27,R2704AE,EREGT,99.8,99.8,99.8,99.8,6,3166.92
2026-07-27,R2705AE,EREGT,99.86,99.86,99.6001,99.6001,169,88838.41
2026-07-27,R2706A,REGT,100.191,100.191,100.16,100.16,176,17774.05
2026-07-27,R2706AE,EREGT,100.4,100.4,100.4,100.4,60,31669.2
2026-07-27,R2706B,REGT,101.01,101.01,100.825,101.0,163,16605.27
2026-07-27,R2707A,REGT,99.85,99.99,99.6,99.98,1669,167454.93
2026-07-27,R2707AE,EREGT,99.6,99.6,99.221,99.221,26,13534.64
2026-07-27,R2707B,REGT,100.81,101.0,100.81,101.0,823,83353.69
2026-07-27,R2707BE,EREGT,100.7,100.7,100.7,100.7,2,1055.96
2026-07-27,R2707C,REGT,100.0999,100.22,100.0,100.21,573,57455.93
2026-07-27,R2708A,REGT,100.01,100.14,100.0,100.14,1666,178099.35
2026-07-27,R2708AE,EREGT,99.0,99.0,99.0,99.0,1,533.79
2026-07-27,R2709A,REGT,99.51,99.66,99.51,99.5102,111,11749.02
2026-07-27,R2709AE,EREGT,99.099,99.099,98.401,99.0,507,268910.65
2026-07-27,R2709B,REGT,100.7,100.7,100.6002,100.6002,322,34701.06
2026-07-27,R2709BE,EREGT,100.0,100.0,100.0,100.0,4,2168.04
2026-07-27,R2710A,REGT,99.5111,99.9999,99.5111,99.9999,179,18810.67
2026-07-27,R2710B,REGT,100.99,101.1295,100.6,101.12,1839,197123.8
2026-07-27,R2711A,REGT,99.8885,99.8994,99.8885,99.8994,5,523.47
2026-07-27,R2711B,REGT,100.69,100.69,100.69,100.69,400,42472.0
2026-07-27,R2712A,REGT,99.0,99.0,99.0,99.0,100,10302.0
2026-07-27,R2712B,REGT,100.426,100.435,100.39,100.391,592,62236.18
2026-07-27,R2712D,REGT,100.5497,100.5497,100.4999,100.4999,9,946.27
2026-07-27,R2801A,REGT,98.87,98.87,98.4001,98.5,294,29914.31
2026-07-27,R2801B,REGT,99.8,99.8,99.8,99.8,353,36539.03
2026-07-27,R2802A,REGT,100.015,100.03,100.015,100.016,700,72363.1
2026-07-27,R2803A,REGT,99.9601,100.0,99.5,99.75,1293,132573.16
2026-07-27,R2803C,REGT,97.9498,97.9498,97.9498,97.9498,29,2902.9
2026-07-27,R2804A,REGT,100.0979,100.0979,99.91,99.91,121,12359.41
2026-07-27,R2804AE,EREGT,101.201,101.499,101.2,101.4986,1489,802825.86
2026-07-27,R2804B,REGT,100.0,100.289,100.0,100.289,159,16245.9
2026-07-27,R2804C,REGT,98.6499,98.65,98.25,98.65,348,34895.72
2026-07-27,R2805A,REGT,100.0,100.0,99.9699,99.97,542,54952.7
2026-07-27,R2805B,REGT,100.2997,100.2998,100.2997,100.2998,5,508.6
2026-07-27,R2805C,REGT,98.4999,98.5,98.4999,98.5,160,15956.8
2026-07-27,R2806A,REGT,98.7999,98.7999,97.4902,98.5499,854,83898.69
2026-07-27,R2806B,REGT,100.0,100.0,99.97,99.99,253,25469.48
2026-07-27,R2807A,REGT,100.07,100.1,100.07,100.1,192,19264.53
2026-07-27,R2807B,REGT,100.2999,100.3,100.2999,100.3,34,3419.72
2026-07-27,R2808AE,EREGT,100.9,100.9,100.75,100.75,129,68009.52
2026-07-27,R2810CE,EREGT,98.6,98.6,98.5,98.5,13,6921.1
2026-07-27,R2812AE,EREGT,100.87,100.87,100.6,100.62,406,221086.18
2026-07-27,R2903AE,EREGT,99.7502,99.7502,99.7501,99.7501,22,11716.98
2026-07-27,R2904AE,EREGT,99.8,99.8,99.8,99.8,40,21178.0
2026-07-27,R2906A,REGT,100.9581,100.9581,100.958,100.958,875,89075.0
2026-07-27,R2907A,REGT,100.3,101.498,100.3,101.1,492,49873.44
2026-07-27,R2907AE,EREGT,99.85,99.85,99.8,99.8,252,132141.38
2026-07-27,R2908A,REGT,98.6,99.9,98.6,99.79,22971,2438466.68
2026-07-27,R2908AE,EREGT,99.8,100.0,99.8,100.0,7459,4086236.31
2026-07-27,R2908C,REGT,100.3,100.3996,100.0,100.3996,1169,125543.06
2026-07-27,R2910A,REGT,98.9,99.9,98.51,99.4,13091,1375472.59
2026-07-27,R2910AE,EREGT,99.8,99.8,99.65,99.65,1030,558955.1
2026-07-27,R2910C,REGT,100.0,100.0,100.0,100.0,217,22965.11
2026-07-27,R2911A,REGT,100.0,100.0,100.0,100.0,34,3572.38
2026-07-27,R2912A,REGT,99.9,100.2,99.8999,100.2,4542,474918.98
2026-07-27,R2912C,REGT,98.7,99.9,98.7,99.9,565,58848.7
2026-07-27,R3002A,REGT,100.7,100.96,100.44,100.786,1191,124117.02
2026-07-27,R3002C,REGT,97.5,97.5,97.5,97.5,2293,230400.64
2026-07-27,R3003A,REGT,100.1999,100.8,100.1,100.1003,991,102131.0
2026-07-27,R3004A,REGT,99.8,100.0,99.7,99.7,1269,129591.23
2026-07-27,R3004C,REGT,98.95,98.95,98.5,98.5,300,30156.0
2026-07-27,R3007AE,EREGT,101.5,101.5,101.5,101.5,1,532.38
2026-07-27,R3011AE,EREGT,99.25,99.2788,99.25,99.2788,51,27424.67
2026-07-27,R3012AE,EREGT,96.6201,96.6201,96.6201,96.6201,32,16674.24
2026-07-27,R3101AE,EREGT,97.3994,97.3994,97.3994,97.3994,211,110201.08
2026-07-27,R3102AE,EREGT,97.37,97.37,97.37,97.37,1,520.08
2026-07-27,R3106A,REGT,100.0051,100.8697,100.0051,100.8697,53,5349.22
2026-07-27,R3106AE,EREGT,100.65,100.65,100.65,100.65,9,4763.16
2026-07-27,R3107A,REGT,100.4012,100.9998,100.4001,100.9949,342,34443.36
2026-07-27,R3108A,REGT,100.3,100.699,100.3,100.699,310,33482.02
2026-07-27,R3109A,REGT,100.2,100.5848,100.1,100.5848,1872,200584.74
2026-07-27,R3110A,REGT,100.01,100.75,100.0,100.75,621,66057.59
2026-07-27,R3111A,REGT,99.75,99.9,99.0,99.9,1466,154111.93
2026-07-27,R3112A,REGT,99.5,99.55,99.5,99.55,371,38636.1
2026-07-27,R3112AE,EREGT,99.5999,99.7,99.5999,99.7,276,148966.0
2026-07-27,R3201A,REGT,98.5,98.9795,98.4,98.55,943,96521.87
2026-07-27,R3202A,REGT,97.01,98.0,97.01,97.55,834,84122.26
2026-07-27,R3202AE,EREGT,100.3,100.589,100.01,100.4,326,176083.52
2026-07-27,R3203A,REGT,96.988,97.29,96.11,97.2,4008,398718.29
2026-07-27,R3203AE,EREGT,99.63,99.65,99.5,99.5,150,79942.44
2026-07-27,R3204A,REGT,99.0,99.64,99.0,99.64,1642,166498.18
2026-07-27,R3205A,REGT,98.611,99.9899,98.6105,99.9899,227,22752.75
2026-07-27,R3205AE,EREGT,100.4299,100.4299,100.4299,100.4299,36,19148.76
2026-07-27,R3206AE,EREGT,101.6,102.4549,101.6,101.62,398,213369.31
2026-07-27,R3207AE,EREGT,100.75,100.8,100.67,100.8,53,27995.8
2026-07-27,R3508AE,EREGT,101.8,101.8,101.64,101.65,165,93213.03
2026-07-27,R3509AE,EREGT,101.9999,101.9999,101.6,101.6,128,71978.06
2026-07-27,R3510AE,EREGT,101.622,101.8999,101.61,101.8999,102,56926.5
2026-07-27,R3511AE,EREGT,100.3899,100.3899,100.2,100.2,161,88132.37
2026-07-27,R3512AE,EREGT,99.8,100.0299,99.8,100.0,40,21700.64
2026-07-27,R3601AE,EREGT,99.7,99.87,99.521,99.521,275,148018.91
2026-07-27,R3602AE,EREGT,98.3799,98.3799,97.9001,98.1,302,159258.46
2026-07-27,R3603AE,EREGT,98.0001,98.4,98.0001,98.39,369,193673.48
2026-07-27,R3604AE,EREGT,100.9,101.1835,100.673,101.1835,160,85907.66
2026-07-27,R3605AE,EREGT,100.15,100.15,100.1,100.1,35,18564.05
2026-07-27,R3606A,REGT,99.9999,99.9999,99.9999,99.9999,3,302.13
2026-07-27,R3606AE,EREGT,99.5,99.5,97.0001,97.0001,115,59035.76
2026-07-27,R3606BE,EREGT,103.91,103.91,103.91,103.91,100,54725.0
2026-07-27,R3607A,REGT,99.5,99.5,99.5,99.5,300,29937.0
2026-07-27,R3607AE,EREGT,100.0999,100.0999,100.0,100.05,115,60391.9
2026-07-27,RBBRDTL5,RGSP,28.33,28.33,28.33,28.33,10000,283300.0
2026-07-27,RBBRETL1,RGSP,33.54,33.54,33.54,33.54,15,503.1
2026-07-27,RBBRETL2,RGSP,28.89,28.91,28.89,28.91,20,578.0
2026-07-27,RBEADTL1,RGSP,57.87,57.87,57.87,57.87,1,57.87
2026-07-27,RBMTL3,RGSP,6.92,6.92,6.92,6.92,125,865.0
2026-07-27,RBMTL5,RGSP,2.69,2.8,2.59,2.8,11035,29238.0
2026-07-27,RBROTX,RGSP,82.53,82.53,82.53,82.53,1,82.53
2026-07-27,RBSAPTL1,RGSP,14.0,19.09,14.0,19.0,635,10341.97
2026-07-27,RBSLVTL6,RGSP,15.49,15.49,15.49,15.49,20,309.8
2026-07-27,RBSNGTL11,RGSP,9.09,9.09,8.93,9.05,3649,33023.01
2026-07-27,RBSNGTL6,RGSP,136.98,136.98,136.98,136.98,1,136.98
2026-07-27,RBSNPTL12,RGSP,0.39,0.39,0.39,0.39,10000,3900.0
2026-07-27,RBTLVTL13,RGSP,15.56,15.56,15.56,15.56,500,7780.0
2026-07-27,RBTTSTL9,RGSP,2.18,2.18,2.18,2.18,53,115.54
2026-07-27,RCFPTL6,RGSP,2.79,2.79,2.79,2.79,105,292.95
2026-07-27,RCHI,XRS1,0.242,0.242,0.242,0.242,12,2.904
2026-07-27,RCSPX,RGSP,342.0,342.0,342.0,342.0,1,342.0
2026-07-27,REFE,XRS1,29.8,29.8,29.8,29.8,30,894.0
2026-07-27,REIT,XRS1,0.28,0.28,0.27,0.27,66169,17956.638
2026-07-27,RES33E,EORDB,94.68,94.7,94.4,94.68,48,24021.5
2026-07-27,RMAH,REGS,0.88,0.882,0.864,0.882,74309,64972.318
2026-07-27,ROC1,REGS,0.61,0.64,0.61,0.64,2122,1295.17
2026-07-27,ROCE,REGS,0.215,0.217,0.215,0.216,36322,7842.384
2026-07-27,RPH,REGS,0.226,0.226,0.224,0.224,28236,6337.336
2026-07-27,RRC,REGS,0.0875,0.0875,0.0815,0.086,611339,50995.4615
2026-07-27,RRD,XRS1,1.47,1.7,1.47,1.7,751,1105.22
2026-07-27,SAFE,REGS,0.98,1.05,0.964,1.05,652310,661595.686
2026-07-27,SAP,XRSI,755.0,791.5,751.9,791.5,211,162405.3
2026-07-27,SATU,XRS1,4.1,4.1,4.1,4.1,165,676.5
2026-07-27,SBET29,XRB,91.45,91.94,90.2,90.2,510,49244.55
2026-07-27,SCBC,XRS1,53.5,53.5,53.5,53.5,20,1070.0
2026-07-27,SEOL,XRS1,1.18,1.18,1.18,1.18,2575,3038.5
2026-07-27,SEOM,XRS1,1.2,1.2,1.13,1.13,77,91.91
2026-07-27,SERC,XRS1,0.815,0.815,0.815,0.815,2800,2282.0
2026-07-27,SFG,REGS,39.9,39.9,39.4,39.4,4494,177708.1
2026-07-27,SIDG,XRS1,0.232,0.232,0.218,0.23,12608,2924.842
2026-07-27,SKI29,XRB,94.5,94.59,94.5,94.59,44,4234.4
2026-07-27,SMTL,REGS,39.1,39.9,38.9,39.9,1166,45734.5
2026-07-27,SNC,XRS1,3.1,3.1,3.1,3.1,1100,3410.0
2026-07-27,SNG,REGS,18.58,18.96,18.22,18.48,579182,10726034.88
2026-07-27,SNN,REGS,69.8,70.0,69.6,69.7,37115,2592618.7
2026-07-27,SNO,REGS,32.2,32.2,31.0,31.4,1950,61404.2
2026-07-27,SNP,REGS,1.25,1.259,1.22,1.259,9780234,12232716.209
2026-07-27,SOCP,REGS,1.67,1.75,1.67,1.75,2612,4540.06
2026-07-27,SPX,XRS1,0.258,0.26,0.252,0.26,7870,2043.792
2026-07-27,STNM,XRS1,14.0,14.0,14.0,14.0,45,630.0
2026-07-27,TBK,REGS,16.9,17.0,16.9,17.0,1779,30102.0
2026-07-27,TBM,REGS,0.274,0.274,0.27,0.27,39268,10627.134
2026-07-27,TEI26E,EXRB,99.55,99.55,99.55,99.55,123,64666.32
2026-07-27,TEI29,XRB,104.5,104.5,104.5,104.5,36,3846.33
2026-07-27,TEI29E,EXRB,104.44,104.44,104.44,104.44,5,2788.47
2026-07-27,TEL,REGS,113.8,114.0,113.0,113.6,10449,1190249.8
